MAJORGROUP,SELEMENTID,GNAME,SNAME,SCOMNAME,GRANK,SRANK,ENDEMIC,USESA,COSTATUS,OTHERSTATUS,CNHPSENS,AQDEP,TRACK
Vascular Plants,24030,Mimosa quadrivalvis var. occidentalis,Mimosa quadrivalvis var. occidentalis,Eastern Sensitive Plant,G5T4T5,S1,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,21230,Mimulus eastwoodiae,Mimulus eastwoodiae,Eastwood Monkeyflower,G3G4,S1S2,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,18872,Mimulus gemmiparus,Mimulus gemmiparus,Rocky Mountain Monkeyflower,G1,S1,Y,-,-,"SWAP Tier 1, USFS",N,Y,Fully Tracked
Vascular Plants,23540,Mimulus lewisii,Mimulus lewisii,Lewis Monkeyflower,G5,S2,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,17761,Mimulus ringens,Mimulus ringens,Square- stem Monkeyflower,G5,SH,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,23541,Minuartia nuttallii,Minuopsis nuttallii,Nuttall Sandwort,G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,17776,Monardella odoratissima,Monardella odoratissima,Mountain Wild Mint,G4G5,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,16716,Muhlenbergia depauperata,Muhlenbergia depauperata,Sixweeks Muhly,G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19215,Muhlenbergia thurberi,Muhlenbergia thurberi,Thurber's Muhly,G3G4Q,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,44642,Myosurus cupulatus,Myosurus cupulatus,Western Mousetail,G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,44570,Myosurus nitidus,Myosurus nitidus,Western Mousetail,G3G4,SH,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19683,Myriophyllum verticillatum,Myriophyllum verticillatum,Whorled Water- milfoil,G5,S2,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,22178,Nama densum,Nama densum,Matted Fiddleleaf,G5,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,21162,Nama dichotomum,Nama dichotomum,Livemore Fiddleleaf,G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,44498,Nama retrorsum,Nama retrorsum,Betatakin Nama,G3,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,18602,Lysimachia thyrsiflora,Naumburgia thyrsiflora,Tufted Loosestrife,G5,S1,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,44584,Navarretia saximontana,Navarretia saximontana,Rocky Mountain Pincuchion- plant,G4?,S2,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,20818,Nolina texana,Nolina texana,Texas Beargrass,G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19348,Mentzelia chrysantha,Nuttallia chrysantha,Golden Blazingstar,G2,S2,Y,-,-,"BLM, SWAP Tier 2",N,N,Fully Tracked
Vascular Plants,21989,Mentzelia cronquistii,Nuttallia cronquistii,Cronquist's Stickleaf,G3?Q,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,16858,Mentzelia densa,Nuttallia densa,Royal Gorge blazingstar,G2,S2,Y,-,-,"BLM, SWAP Tier 2",N,N,Fully Tracked
Vascular Plants,23569,Mentzelia multicaulis,Nuttallia multicaulis,Many- stem Stickleaf,G3,S3,N,-,-,-,N,N,Fully Tracked
Vascular Plants,24061,Mentzelia pterosperma,Nuttallia pterosperma,Wingseed Blazingstar,G4,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,17361,Mentzelia rhizomata,Nuttallia rhizomata,Roan Cliffs Blazingstar,G2,S2,Y,-,-,"BLM, SWAP Tier 2",N,N,Fully Tracked
Vascular Plants,21549,Mentzelia speciosa,Nuttallia speciosa,Jeweled Blazingstar,G3,S3,N,-,-,-,N,N,Fully Tracked
Vascular Plants,22445,Oenothera acutissima,Oenothera acutissima,Narrow- leaf Evening Primrose,G2,S2,N,-,-,"BLM, SWAP Tier 2",N,N,Fully Tracked
Vascular Plants,19328,Oenothera canescens,Oenothera canescens,Spotted Evening Primrose,G4G5,S1,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,20240,Gaura neomexicana ssp. coloradensis,Oenothera coloradensis,Colorado Butterfly Plant,G3T2,S1,N,-,-,SWAP Tier 1,N,Y,Fully Tracked
Vascular Plants,21749,Gaura neomexicana ssp. neomexicana,Oenothera dodgeniana,New Mexico Butterfly Weed,G3T3,S1,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,16699,Oenothera engelmannii,Oenothera engelmannii,Engelmann's Evening Primrose,G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,17152,Oenothera grandis,Oenothera grandis,Showy Evening Primrose,G5?,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19476,Oenothera harringtonii,Oenothera harringtonii,Arkansas Valley Evening Primrose,G3,S3,Y,-,-,-,N,N,Fully Tracked
Vascular Plants,18905,Oenothera kleinii,Oenothera kleinii,Wolf Creek Evening Primrose,GUGHQ,SX,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,24014,Oenothera longissima,Oenothera longissima,Long- stem Evening Primrose,G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,20721,Oenothera rhombipetala,Oenothera rhombipetala,Four- point Evening Primrose,G4G5,S1,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,19825,Onoclea sensibilis,Onoclea sensibilis,Sensitive Fern,G5,SH,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,22024,Oonopsis engelmannii,Oonopsis engelmannii,Engelmann Goldenweed,G3,S3,N,-,-,-,N,N,Fully Tracked
Vascular Plants,40463,Oonopsis foliosa var. monocephala,Oonopsis foliosa var. monocephala,Rayless Goldenweed,G3G4T2,S2,Y,-,-,SWAP Tier 2,N,N,Fully Tracked
Vascular Plants,19251,Oonopsis sp. 1,Oonopsis sp. 1,Pueblo Goldenweed,G2,S2,Y,-,-,SWAP Tier 2,N,N,Fully Tracked
Vascular Plants,40518,Oonopsis wardii,Oonopsis wardii,Ward's Goldenweed,G3,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,23531,Cryptantha aperta,Oreocarya aperta,Grand Junction Cat's- eye,GH,SH,Y,-,-,-,N,N,Fully Tracked
Vascular Plants,22889,Cryptantha breviflora,Oreocarya breviflora,Short- flower Cryptanth,G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,21905,Cryptantha caespitosa,Oreocarya caespitosa,Caespitose Cat's- eye,G4,S2,N,-,-,BLM,N,N,Fully Tracked
Vascular Plants,17096,Cryptantha cana,Oreocarya cana,Mountain Cat's- eye,G5,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,18794,Cryptantha elata,Oreocarya elata,Cliff Dweller's Candlestick Cat's- eye,G3,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,24362,Cryptantha longiflora,Oreocarya longiflora,Long- flower Cat's- eye,G3,S3,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19139,Cryptantha mensana,Oreocarya mensana,Southwestern Cat's- eye,G3,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,21063,Cryptantha osterhoutii,Oreocarya osterhoutii,Osterhout Cat's- eye,G2G3,S2,N,-,-,"BLM, SWAP Tier 2",N,N,Fully Tracked
Vascular Plants,22340,Cryptantha cinerea var. pustulosa,Oreocarya pustulosa,San Juan Cat's- eye,G5TNR,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,40346,Oreocarya revealii,Oreocarya revealii,Gypsum Valley Cat's- eye,G1G2,S1S2,Y,-,-,"BLM, SWAP Tier 2",N,N,Fully Tracked
Vascular Plants,18627,Cryptantha rollinsii,Oreocarya rollinsii,Rollins' Cat's- eye,G3,S2,N,-,-,BLM,N,N,Fully Tracked
Vascular Plants,20474,Cryptantha stricta,Oreocarya stricta,Erect Cryptanth,G3,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,23977,Cryptantha weberi,Oreocarya weberi,Weber's Cat's- eye,G3,S3,Y,-,-,-,N,N,Fully Tracked
Vascular Plants,21354,Oreoxis humilis,Oreoxis humilis,Pikes Peak Spring Parsley,G1,S1,Y,-,-,"SWAP Tier 1, USFS",N,N,Fully Tracked
Vascular Plants,22367,Astragalus aretioides,Orophaca aretioides,Cushion Orophaca,G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,22267,Astragalus hyalinus,Orophaca hyalina,Summer Orophaca,G4,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,23147,Mirabilis rotundifolia,Oxybaphus rotundifolius,Round- leaf Four- o'clock,G2,S2,Y,-,-,SWAP Tier 2,N,N,Fully Tracked
Vascular Plants,20295,Oxytropis besseyi var. obnapiformis,Oxytropis besseyi var. obnapiformis,Bessey Locoweed,G5T2,S2S3,N,-,-,"BLM, SWAP Tier 2",N,N,Fully Tracked
Vascular Plants,20266,Oxytropis parryi,Oxytropis parryi,Parry's Crazy- weed,G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,22365,Packera debilis,Packera debilis,Rocky Mountain Ragwort,G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,44578,Packera mancosana,Packera mancosana,Mancos Shale Packera,G1,S1,Y,-,-,"SWAP Tier 1, USFS",N,N,Fully Tracked
Vascular Plants,16807,Papaver radicatum ssp. kluanense,Papaver kluanensis,Alpine Poppy,G5T4,S3S4,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,22774,Parnassia kotzebuei,Parnassia kotzebuei,Kotzebue's Grass- of- Parnassus,G5,S2,N,-,-,USFS,N,Y,Fully Tracked
Vascular Plants,20207,Parryella filifolia,Parryella filifolia,Narrowleaf Dunebroom,G3G4,SH,N,-,-,-,N,N,Fully Tracked
Vascular Plants,23071,Pediocactus knowltonii,Pediocactus knowltonii,Knowlton's Cactus,G1,SU,N,LE,-,SWAP Tier 1,Y,N,Fully Tracked
Vascular Plants,18115,Pediomelum aromaticum,Pediomelum aromaticum,Paradox Breadroot,G3,S2,N,-,-,BLM,N,N,Fully Tracked
Vascular Plants,18382,Pediomelum cuspidatum,Pediomelum cuspidatum,Largebract Indian Breadfruit,G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,21078,Pediomelum linearifolium,Pediomelum linearifolium,Narrowleaf Breadroot,G4?,S1,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,21503,Pediomelum megalanthum,Pediomelum megalanthum,Large- flowered Breadroot,G4?,S3S4,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,23565,Pellaea breweri,Pellaea breweri,Brewer's Cliff- brake,G5,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,21939,Pellaea glabella ssp. simplex,Pellaea glabella ssp. simplex,Smooth Cliff- brake,G5T4?,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19618,Pellaea wrightiana,Pellaea wrightiana,Wright's Cliff- brake,G5,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,24000,Penstemon arenicola,Penstemon arenicola,Red Desert Beardtongue,G3G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,23967,Penstemon breviculus,Penstemon breviculus,Little Penstemon,G3,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,17942,Penstemon cobaea,Penstemon cobaea,Cobaea Beardtongue,G4,S1,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,19496,Penstemon crandallii ssp. procumbens,Penstemon crandallii ssp. procumbens,Crandall's Beardtongue,G4T2Q,S2,Y,-,-,-,N,N,Fully Tracked
Vascular Plants,23086,Penstemon cyathophorus,Penstemon cyathophorus,Middle Park Penstemon,G3,S3,N,-,-,-,N,N,Fully Tracked
Vascular Plants,20696,Penstemon debilis,Penstemon debilis,Parachute Penstemon,G1,S1,Y,LT,-,SWAP Tier 1,Y,N,Fully Tracked
Vascular Plants,21773,Penstemon degeneri,Penstemon degeneri,Degener Beardtongue,G2,S2,Y,-,-,"BLM, SWAP Tier 2, USFS",Y,N,Fully Tracked
Vascular Plants,21053,Penstemon eriantherus,Penstemon eriantherus,Fuzzytongue Penstemon,G4G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,24426,Penstemon fremontii var. glabrescens,Penstemon fremontii var. glabrescens,Fremont's Beardtongue,G3G4T2,S2,Y,-,-,SWAP Tier 2,N,N,Fully Tracked
Vascular Plants,20176,Penstemon gibbensii,Penstemon gibbensii,Gibbens' Beardtongue,G1G2,S1,N,-,-,"BLM, SWAP Tier 1",Y,N,Fully Tracked
Vascular Plants,17002,Penstemon grahamii,Penstemon grahamii,Graham Beardtongue,G2G3,S1,N,-,-,"BLM, SWAP Tier 2",Y,N,Fully Tracked
Vascular Plants,22040,Penstemon grandiflorus,Penstemon grandiflorus,Large- flower Beardtongue,G5?,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,20594,Penstemon harbourii,Penstemon harbourii,Harbour Beardtongue,G3G4,S3S4,Y,-,-,-,N,N,Watchlisted Only
Vascular Plants,19662,Penstemon harringtonii,Penstemon harringtonii,Harrington Beardtongue,G3,S3,Y,-,-,"BLM, USFS",N,N,Fully Tracked
Vascular Plants,20356,Penstemon jamesii,Penstemon jamesii,James' Beardtongue,G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,20583,Penstemon laricifolius ssp. exilifolius,Penstemon laricifolius ssp. exilifolius,Larch- leaf Beardtongue,G4T3,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19661,Penstemon lentus,Penstemon lentus,Abajo Penstemon,G4,S3S4,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,19689,Penstemon mensarum,Penstemon mensarum,Grand Mesa Penstemon,G2,S2,Y,-,-,SWAP Tier 2,N,N,Fully Tracked
Vascular Plants,17097,Penstemon penlandii,Penstemon penlandii,Kremmling Beardtongue,G1,S1,Y,LE,-,SWAP Tier 1,Y,N,Fully Tracked
Vascular Plants,23529,Penstemon radicosus,Penstemon radicosus,Matroot Penstemon,G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,16795,Penstemon retrorsus,Penstemon retrorsus,Adobe Beardtongue,G3,S3,Y,-,-,-,N,N,Fully Tracked
Vascular Plants,16966,Penstemon scariosus var. albifluvis,Penstemon scariosus var. albifluvis,White River Penstemon,G4T1,S1,N,-,-,"BLM, SWAP Tier 1",N,N,Fully Tracked
Vascular Plants,22147,Penstemon scariosus var. cyanomontanus,Penstemon scariosus var. cyanomontanus,Plateau Penstemon,G4T2,S2,N,-,-,SWAP Tier 2,N,N,Fully Tracked
Vascular Plants,20028,Penstemon teucrioides,Penstemon teucrioides,Germander Beardtongue,G3,S3,P,-,-,-,N,N,Fully Tracked
Vascular Plants,19001,Penstemon utahensis,Penstemon utahensis,Utah Penstemon,G4,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,398017,Penstemon versicolor,Penstemon versicolor,Variable- color Beardtongue,G3?,S3?,Y,-,-,-,N,N,Fully Tracked
Vascular Plants,21409,Penstemon yampaensis,Penstemon yampaensis,Yampa Beardtongue,G2,S2S3,N,-,-,"BLM, SWAP Tier 2",N,N,Fully Tracked
Vascular Plants,18080,Cleome multicaulis,Peritoma multicaulis,Slender Spiderflower,G2G3,S2S3,N,-,-,"BLM, SWAP Tier 2",N,Y,Fully Tracked
Vascular Plants,16760,Phacelia constancei,Phacelia constancei,Constance's Phacelia,G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,18889,Phacelia demissa,Phacelia demissa,Intermountain Phacelia,G5,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,18196,Phacelia denticulata,Phacelia denticulata,Rocky Mountain Phacelia,G3,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,18321,Phacelia formosula,Phacelia formosula,North Park Phacelia,G2,S2,Y,LE,-,SWAP Tier 1,N,N,Fully Tracked
Vascular Plants,44630,Phacelia gina-glenneae,Phacelia gina - glenneae,Troublesome Phacelia,G1,S1,Y,-,-,SWAP Tier 1,N,N,Fully Tracked
Vascular Plants,17621,Phacelia incana,Phacelia incana,Hoary Phacelia,G3G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,20328,Phacelia integrifolia,Phacelia integrifolia,Gypsum Phacelia,G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,18398,Phacelia splendens,Phacelia splendens,Patch Phacelia,G3,S3,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19098,Phacelia scopulina var. submutica,Phacelia submutica,DeBeque Phacelia,G4T2,S2,Y,LT,-,SWAP Tier 1,N,N,Fully Tracked
Vascular Plants,17290,Phalaris caroliniana,Phalaris caroliniana,May Grass,G5?,S1,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,20244,Phippsia algida,Phippsia algida,Snow Grass,G5,S2,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,18375,Phlox caryophylla,Phlox caryophylla,Pagosa Phlox,G3,S3,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19130,Phlox kelseyi ssp. salina,Phlox kelseyi ssp. salina,Marsh Phlox,G4T3?Q,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,23969,Phyla lanceolata,Phyla lanceolata,Fogfruit,G5,S1,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,23986,Physaria alpina,Physaria alpina,Avery Peak Twinpod,G2,S2,Y,-,-,SWAP Tier 2,N,N,Fully Tracked
Vascular Plants,16946,Lesquerella arenosa,Physaria arenosa,Great Plains Bladderpod,G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,23937,Physaria bellii,Physaria bellii,Bell's Twinpod,G2G3,S2S3,Y,-,-,SWAP Tier 2,N,N,Fully Tracked
Vascular Plants,40325,Physaria brassicoides,Physaria brassicoides,Rydberg's Double Twinpod,G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,21031,Lesquerella calcicola,Physaria calcicola,Rocky Mountain Bladderpod,G3,S3,N,-,-,-,N,N,Fully Tracked
Vascular Plants,17327,Lesquerella congesta,Physaria congesta,Dudley Bluffs Bladderpod,G1,S1,Y,LT,-,SWAP Tier 1,N,N,Fully Tracked
Vascular Plants,22466,Physaria floribunda var. osterhoutii,Physaria floribunda var. osterhoutii,Colorado Twinpod,G4?T2,S2,Y,-,-,-,N,N,Fully Tracked
Vascular Plants,17278,Physaria obcordata,Physaria obcordata,Piceance Twinpod,G1G2,S1S2,Y,LT,-,SWAP Tier 1,N,N,Fully Tracked
Vascular Plants,17683,Lesquerella parviflora,Physaria parviflora,Piceance Bladderpod,G2,S2,Y,-,-,"BLM, SWAP Tier 2",N,N,Fully Tracked
Vascular Plants,22108,Lesquerella parvula,Physaria parvula,Pygmy Bladderpod,G3?,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,18927,Lesquerella pruinosa,Physaria pruinosa,Pagosa Bladderpod,G2,S2,N,-,-,"BLM, SWAP Tier 2, USFS",N,N,Fully Tracked
Vascular Plants,40393,Physaria pulvinata,Physaria pulvinata,Cushion Bladderpod,G1,S1,Y,-,-,"BLM, SWAP Tier 1, USFS",N,N,Fully Tracked
Vascular Plants,23127,Physaria rollinsii,Physaria rollinsii,Rollins' Twinpod,G1G2,S1S2,Y,-,-,SWAP Tier 1,N,N,Fully Tracked
Vascular Plants,44162,Physaria scrotiformis,Physaria scrotiformis,West Silver Bladderpod,G1,S1,Y,-,-,"SWAP Tier 1, USFS",N,N,Fully Tracked
Vascular Plants,44567,Lesquerella subumbellata,Physaria subumbellata,Parasol Bladderpod,G3,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,20366,Lesquerella vicina,Physaria vicina,Montrose Bladderpod,G2,S2,Y,-,-,"BLM, SWAP Tier 2",N,N,Fully Tracked
Vascular Plants,19931,Physaria vitulifera,Physaria vitulifera,Fiddleleaf Twinpod,G3,S3,Y,-,-,-,N,N,Fully Tracked
Vascular Plants,44187,Physaria x 1,Physaria x 1,Physaria vitulifera x P. bellii,GNA,S1,Y,-,-,-,N,N,Fully Tracked
Vascular Plants,17868,Poliomintha incana,Poliomintha incana,Purple Sage,G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,20635,Polygala subspinosa,Polygala subspinosa,Spiny Milkwort,G4?,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,24118,Polypodium hesperium,Polypodium hesperium,Western Polypody,G5,S1S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,21434,Polypodium saximontanum,Polypodium saximontanum,Rocky Mountain Polypody,G3?,S3,N,-,-,-,N,N,Fully Tracked
Vascular Plants,18789,Polystichum scopulinum,Polystichum scopulinum,Crag Holly Fern,G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,18920,Portulaca halimoides,Portulaca parvula,Dwarf Purslane,G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,24158,Potamogeton diversifolius,Potamogeton diversifolius,Waterthread Pondweed,G5,S1,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,22568,Potentilla ambigens,Potentilla ambigens,Southern Rocky Mountain Cinquefoil,G3,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19580,Potentilla effusa var. rupincola,Potentilla rupincola,Rocky Mountain Cinquefoil,G5?T2,S2,Y,-,-,"SWAP Tier 2, USFS",N,N,Fully Tracked
Vascular Plants,24015,Potentilla subviscosa,Potentilla subviscosa,Navajo Cinquefoil,G4?,SH,N,-,-,-,N,N,Fully Tracked
Vascular Plants,22057,Primula egaliksensis,Primula egaliksensis,Greenland Primrose,G4G5,S2,N,-,-,USFS,N,Y,Fully Tracked
Vascular Plants,21100,Prionopsis ciliata,Prionopsis ciliata,False Goldenweed,G4G5,S1,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,23624,Proatriplex pleiantha,Proatriplex pleiantha,Mancos Saltbush,G3,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,23453,Prosopis glandulosa,Prosopis glandulosa,Honey Mesquite,G5?,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19288,Prunus angustifolia,Prunus angustifolia,Sandhill Plum,G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19431,Prunus gracilis,Prunus gracilis,Oklahoma Plum,G4G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,18520,Prunus rivularis,Prunus rivularis,Creek Plum,G4,S1,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,19684,Ptilagrostis porteri,Ptilagrostis porteri,Porter Feathergrass,G2,S2,N,-,-,"SWAP Tier 2, USFS",N,Y,Fully Tracked
Vascular Plants,19417,Puccinellia parishii,Puccinellia parishii,Parish's Alkali Grass,G2G3,S1,N,-,-,SWAP Tier 2,N,Y,Fully Tracked
Vascular Plants,22854,Pyrola picta,Pyrola picta,Pictureleaf Wintergreen,G4G5,S3S4,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,44609,Ranunculus gelidus,Ranunculus gelidus,Tundra Buttercup,G5,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,18652,Reverchonia arenaria,Reverchonia arenaria,Sand Reverchonia,G4G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,44206,Rhynchospora alba,Rhynchospora alba,White Beakrush,G5,S1,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,16957,Ribes americanum,Ribes americanum,American Currant,G5,S2,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,20016,Ribes niveum,Ribes niveum,Snow Gooseberry,G3?,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,22101,Rorippa tenerrima,Rorippa tenerrima,Modoc Yellowcress,G5,S1,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,24075,Rotala ramosior,Rotala ramosior,Toothcup,G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19821,Rubus neomexicanus,Rubus neomexicanus,New Mexico Blackberry,G5,S1,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,17553,Rubus pubescens,Rubus pubescens,Dwarf Red Raspberry,G5,S2,N,-,-,-,N,N,Fully Tracked
Vascular Plants,17579,Sagittaria graminea,Sagittaria graminea,Grassy Arrowhead,G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,18864,Sagittaria montevidensis ssp. calycina,Sagittaria montevidensis ssp. calycina,Long- lobe Arrowhead,G5T5?,SH,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,19747,Salix arizonica,Salix arizonica,Arizona Willow,G2G3,S1,N,-,-,"SWAP Tier 2, USFS",N,Y,Fully Tracked
Vascular Plants,18585,Salix calcicola,Salix calcicola,Lime- loving Willow,G4G5,S1,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,22645,Salix candida,Salix candida,Hoary or Silver Willow,G5,S2,N,-,-,USFS,N,Y,Fully Tracked
Vascular Plants,20559,Salix cascadensis,Salix cascadensis,Cascade Willow,G5,S1,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,403061,Salix discolor,Salix discolor,Pussy Willow,G5,S1,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,44212,Salix gooddingii,Salix gooddingii,Goodding's Willow,G5,S1,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,24026,Salix myrtillifolia,Salix myrtillifolia,Low Blueberry Willow,G5,S1,N,-,-,USFS,N,Y,Fully Tracked
Vascular Plants,44215,Salix nigra,Salix nigra,Black Willow,G5,S1,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,17561,Salix serissima,Salix serissima,Autumn Willow,G5,S1,N,-,-,USFS,N,Y,Fully Tracked
Vascular Plants,23003,Sapindus saponaria var. drummondii,Sapindus drummondii,Soapberry,G5T5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,18269,Sarcostemma crispum,Sarcostemma crispum,Twinevine,G4G5,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,19637,Saussurea weberi,Saussurea weberi,Weber Saussurea,G3,S2S3,N,-,-,SWAP Tier 2,N,N,Fully Tracked
Vascular Plants,17433,Schoenoplectiella saximontana,Schoenoplectus saximontanus,Rocky Mountain Bulrush,G5,S1,N,-,-,-,N,Y,Fully Tracked
Vascular Plants,407927,Sclerocactus cloverae,Sclerocactus cloverae,New Mexico Fishook Cactus,G3,S1,N,-,-,-,Y,N,Fully Tracked
Vascular Plants,16984,Sclerocactus glaucus,Sclerocactus glaucus,Colorado Hookless Cactus,G2G3,S2S3,Y,LT,-,SWAP Tier 1,Y,N,Fully Tracked
Vascular Plants,22076,Sclerocactus mesae-verdae,Sclerocactus mesae - verdae,Mesa Verde Cactus,G2,S2,N,LT,-,SWAP Tier 1,Y,N,Fully Tracked
Vascular Plants,17573,Scutellaria lateriflora,Scutellaria lateriflora,Blue Skullcap,G5,S1,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,19770,Selaginella weatherbiana,Selaginella weatherbiana,Weatherby's Spike- moss,G3G4,S3S4,N,-,-,-,N,Y,Watchlisted Only
Vascular Plants,364804,Senecio fremontii var. inexpectatus,Senecio fremontii var. inexpectatus,La Sal Mountains' Groundsel,G5T1,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,21569,Senecio rapifolius,Senecio rapifolius,Open- woods Ragwort,G4?,S3,N,-,-,-,N,N,Watchlisted Only
Vascular Plants,20827,Artemisia pygmaea,Seriphidium pygmaeum,Pygmy Sagebrush,G4,S1,N,-,-,-,N,N,Fully Tracked
Vascular Plants,17952,Silphium integrifolium var. laeve,Silphium integrifolium var. laeve,Wholeleaf Rosinweed,G5T4?,SH,N,-,-,-,N,N,Fully Tracked
Vascular Plants,22278,Silphium laciniatum,Silphium laciniatum,Compass- plant,G5,SH,N,-,-,-,N,N,Fully Tracked
